Time,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,gyro_0,gyro_1,gyro_2,acc_0,acc_1,acc_2,foot_distance,class
2.35814,2.22266,2.22266,9.46094,1.33203,-3.41016,-9.38672,-4.10547,4.20312,9.57031,-1.30859,-2.27344,-9.3125,-0.02537,0.669739,-1.63483,-0.1767,1.16066,-1.70894,-0.18045,0.655387,-1.59284,-0.05801,1.10822,-1.62974,0.129139,-0.53282,0.196589,-1.38744,2.62285,-1.04387,-276.619,2
2.36922,2.22266,2.22266,9.46094,1.33203,-3.41016,-9.38672,-4.10547,4.20312,9.57031,-1.30859,-2.27344,-9.3125,-0.02537,0.669739,-1.63483,-0.1767,1.16066,-1.70894,-0.18045,0.655387,-1.59284,-0.05801,1.10822,-1.62974,0.129139,-0.53282,0.196589,-1.38744,2.62285,-1.04387,-276.619,2
2.38278,2.22266,2.22266,9.46094,1.33203,-3.41016,-9.38672,-4.10547,4.20312,9.57031,-1.30859,-2.27344,-9.3125,-0.02537,0.669739,-1.63483,-0.1767,1.16066,-1.70894,-0.18045,0.655387,-1.59284,-0.05801,1.10822,-1.62974,0.129139,-0.53282,0.196589,-1.38744,2.62285,-1.04387,-276.619,2
2.39394,2.22266,2.22266,9.46094,1.33203,-3.41016,-9.38672,-4.10547,4.20312,9.57031,-1.30859,-2.27344,-9.3125,-0.02537,0.669739,-1.63483,-0.1767,1.16066,-1.70894,-0.18045,0.655387,-1.59284,-0.05801,1.10822,-1.62974,0.129139,-0.53282,0.196589,-1.38744,2.62285,-1.04387,-276.619,2
2.41594,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.4281,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.43906,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.45043,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.46387,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.47573,4.00391,4.35156,12.3906,-2.22266,-6.20703,11.2422,-3.92969,6.67578,11.5742,1.40625,-6.60156,11.4258,-0.02471,0.840807,-1.64439,-0.19275,1.19693,-2.22564,-0.18239,0.822277,-1.61355,-0.05262,1.15133,-2.17716,0.07481,-0.03214,0.212568,0.811634,3.45962,20.3172,-199.532,2
2.49441,3.08984,-2.17578,7.53125,1.25781,1.60547,0.960938,-1.75391,-2.86719,8.79297,-0.26953,0.8125,2.55859,-0.02773,1.07104,-1.54944,-0.15647,0.59998,-1.60826,-0.17694,1.06298,-1.55251,-0.05383,0.587081,-1.56373,-0.34917,0.388639,-0.01327,-0.55546,-2.1057,11.5891,-298.327,2
2.50474,3.08984,-2.17578,7.53125,1.25781,1.60547,0.960938,-1.75391,-2.86719,8.79297,-0.26953,0.8125,2.55859,-0.02773,1.07104,-1.54944,-0.15647,0.59998,-1.60826,-0.17694,1.06298,-1.55251,-0.05383,0.587081,-1.56373,-0.34917,0.388639,-0.01327,-0.55546,-2.1057,11.5891,-298.327,2
2.51536,-0.04688,-5.04297,3.03906,-5.44141,1.40625,12.1328,0.738281,-3.68359,3.78125,4.05469,2.76953,11.7227,-0.01756,1.2656,-2.01269,-0.15878,0.75718,-1.61177,-0.18627,1.25458,-2.0122,-0.04148,0.741315,-1.56143,-0.01893,0.270395,-0.11553,-6.99227,1.2402,16.696,-303.586,2
2.5259,-0.04688,-5.04297,3.03906,-5.44141,1.40625,12.1328,0.738281,-3.68359,3.78125,4.05469,2.76953,11.7227,-0.01756,1.2656,-2.01269,-0.15878,0.75718,-1.61177,-0.18627,1.25458,-2.0122,-0.04148,0.741315,-1.56143,-0.01893,0.270395,-0.11553,-6.99227,1.2402,16.696,-303.586,2
2.53689,-0.04688,-5.04297,3.03906,-5.44141,1.40625,12.1328,0.738281,-3.68359,3.78125,4.05469,2.76953,11.7227,-0.01756,1.2656,-2.01269,-0.15878,0.75718,-1.61177,-0.18627,1.25458,-2.0122,-0.04148,0.741315,-1.56143,-0.01893,0.270395,-0.11553,-6.99227,1.2402,16.696,-303.586,2
2.54872,-0.04688,-5.04297,3.03906,-5.44141,1.40625,12.1328,0.738281,-3.68359,3.78125,4.05469,2.76953,11.7227,-0.01756,1.2656,-2.01269,-0.15878,0.75718,-1.61177,-0.18627,1.25458,-2.0122,-0.04148,0.741315,-1.56143,-0.01893,0.270395,-0.11553,-6.99227,1.2402,16.696,-303.586,2
2.55936,0,-3.26172,7.86328,-3.28906,1.92578,11.1289,0.738281,-1.90234,6.71484,4.22656,3.63281,9.42188,-0.01029,0.989833,-2.20441,-0.16574,0.896518,-1.61278,-0.15218,0.962947,-2.19431,-0.03633,0.875081,-1.55917,0.217556,0.177717,0.045321,-0.66319,-1.41018,11.1678,-302.816,2
2.57544,0,-3.26172,7.86328,-3.28906,1.92578,11.1289,0.738281,-1.90234,6.71484,4.22656,3.63281,9.42188,-0.01029,0.989833,-2.20441,-0.16574,0.896518,-1.61278,-0.15218,0.962947,-2.19431,-0.03633,0.875081,-1.55917,0.217556,0.177717,0.045321,-0.66319,-1.41018,11.1678,-302.816,2
2.58599,0,-3.26172,7.86328,-3.28906,1.92578,11.1289,0.738281,-1.90234,6.71484,4.22656,3.63281,9.42188,-0.01029,0.989833,-2.20441,-0.16574,0.896518,-1.61278,-0.15218,0.962947,-2.19431,-0.03633,0.875081,-1.55917,0.217556,0.177717,0.045321,-0.66319,-1.41018,11.1678,-302.816,2
2.60074,-2.125,7.34375,-6.00781,-2.39844,-3.60938,6.60156,0.8125,5.21875,-5.71094,3.83203,-4.94531,7.82812,-0.01169,0.577756,-1.69554,-0.16532,1.00279,-1.56878,-0.12063,0.582782,-1.69627,-0.04063,0.96119,-1.50613,-0.36834,-0.36557,0.116694,2.18471,0.223858,7.13472,-303.52,2
2.61129,-2.125,7.34375,-6.00781,-2.39844,-3.60938,6.60156,0.8125,5.21875,-5.71094,3.83203,-4.94531,7.82812,-0.01169,0.577756,-1.69554,-0.16532,1.00279,-1.56878,-0.12063,0.582782,-1.69627,-0.04063,0.96119,-1.50613,-0.36834,-0.36557,0.116694,2.18471,0.223858,7.13472,-303.52,2
2.6264,-2.125,7.34375,-6.00781,-2.39844,-3.60938,6.60156,0.8125,5.21875,-5.71094,3.83203,-4.94531,7.82812,-0.01169,0.577756,-1.69554,-0.16532,1.00279,-1.56878,-0.12063,0.582782,-1.69627,-0.04063,0.96119,-1.50613,-0.36834,-0.36557,0.116694,2.18471,0.223858,7.13472,-303.52,2
2.63688,4.35156,1.92578,7.23438,1.77734,-3.11328,-8.79297,-3.26172,3.95703,11.5742,-1.38281,-1.18359,-9.08984,0.002483,0.656175,-1.53794,-0.15532,1.16895,-1.70487,-0.13213,0.68409,-1.60665,-0.0373,1.1259,-1.63737,0.437,0.077582,0.130542,-0.67995,0.032322,-3.74453,-275.614,2
2.65092,4.35156,1.92578,7.23438,1.77734,-3.11328,-8.79297,-3.26172,3.95703,11.5742,-1.38281,-1.18359,-9.08984,0.002483,0.656175,-1.53794,-0.15532,1.16895,-1.70487,-0.13213,0.68409,-1.60665,-0.0373,1.1259,-1.63737,0.437,0.077582,0.130542,-0.67995,0.032322,-3.74453,-275.614,2
2.66413,4.35156,1.92578,7.23438,1.77734,-3.11328,-8.79297,-3.26172,3.95703,11.5742,-1.38281,-1.18359,-9.08984,0.002483,0.656175,-1.53794,-0.15532,1.16895,-1.70487,-0.13213,0.68409,-1.60665,-0.0373,1.1259,-1.63737,0.437,0.077582,0.130542,-0.67995,0.032322,-3.74453,-275.614,2
2.67662,3.63281,5.78516,13.6523,-2.10156,-6.92578,11.0547,-3.98047,4.67188,8.71875,2.05078,-7.74219,11.6484,-0.00466,0.817493,-1.57496,-0.16314,1.224,-2.2384,-0.13988,0.837537,-1.63567,-0.01798,1.18119,-2.20021,-0.28099,0.27146,0.033603,0.075417,2.87185,19.247,-195.426,2
2.68909,3.63281,5.78516,13.6523,-2.10156,-6.92578,11.0547,-3.98047,4.67188,8.71875,2.05078,-7.74219,11.6484,-0.00466,0.817493,-1.57496,-0.16314,1.224,-2.2384,-0.13988,0.837537,-1.63567,-0.01798,1.18119,-2.20021,-0.28099,0.27146,0.033603,0.075417,2.87185,19.247,-195.426,2
2.70614,3.63281,5.78516,13.6523,-2.10156,-6.92578,11.0547,-3.98047,4.67188,8.71875,2.05078,-7.74219,11.6484,-0.00466,0.817493,-1.57496,-0.16314,1.224,-2.2384,-0.13988,0.837537,-1.63567,-0.01798,1.18119,-2.20021,-0.28099,0.27146,0.033603,0.075417,2.87185,19.247,-195.426,2
2.71666,1.33203,-0.78906,7.56641,2.99219,7.02344,2.07422,-3.92969,-1.13672,6.08203,-1.28516,8.30859,1.55469,-0.00157,0.922435,-1.57116,-0.14188,0.685423,-1.97523,-0.1351,0.950351,-1.62619,-0.01968,0.681426,-1.93175,-0.28738,-0.26969,0.031473,2.94966,0.834379,3.17471,-233.022,2
2.72834,1.33203,-0.78906,7.56641,2.99219,7.02344,2.07422,-3.92969,-1.13672,6.08203,-1.28516,8.30859,1.55469,-0.00157,0.922435,-1.57116,-0.14188,0.685423,-1.97523,-0.1351,0.950351,-1.62619,-0.01968,0.681426,-1.93175,-0.28738,-0.26969,0.031473,2.94966,0.834379,3.17471,-233.022,2
2.73957,1.33203,-0.78906,7.56641,2.99219,7.02344,2.07422,-3.92969,-1.13672,6.08203,-1.28516,8.30859,1.55469,-0.00157,0.922435,-1.57116,-0.14188,0.685423,-1.97523,-0.1351,0.950351,-1.62619,-0.01968,0.681426,-1.93175,-0.28738,-0.26969,0.031473,2.94966,0.834379,3.17471,-233.022,2
2.75006,1.33203,-0.78906,7.56641,2.99219,7.02344,2.07422,-3.92969,-1.13672,6.08203,-1.28516,8.30859,1.55469,-0.00157,0.922435,-1.57116,-0.14188,0.685423,-1.97523,-0.1351,0.950351,-1.62619,-0.01968,0.681426,-1.93175,-0.28738,-0.26969,0.031473,2.94966,0.834379,3.17471,-233.022,2
2.76065,3.66016,-3.41016,7.60547,1.38281,-0.44141,4.19141,-2.22266,-3.41016,8.05078,0.046875,1.33203,2.70703,-0.00369,1.0522,-1.54044,-0.12898,0.607912,-1.6517,-0.13807,1.08067,-1.59236,-0.01847,0.559044,-1.59264,0.674554,0.140432,-0.05375,-3.86664,1.55743,12.3194,-289.916,2
2.77439,3.66016,-3.41016,7.60547,1.38281,-0.44141,4.19141,-2.22266,-3.41016,8.05078,0.046875,1.33203,2.70703,-0.00369,1.0522,-1.54044,-0.12898,0.607912,-1.6517,-0.13807,1.08067,-1.59236,-0.01847,0.559044,-1.59264,0.674554,0.140432,-0.05375,-3.86664,1.55743,12.3194,-289.916,2
2.78675,3.66016,-3.41016,7.60547,1.38281,-0.44141,4.19141,-2.22266,-3.41016,8.05078,0.046875,1.33203,2.70703,-0.00369,1.0522,-1.54044,-0.12898,0.607912,-1.6517,-0.13807,1.08067,-1.59236,-0.01847,0.559044,-1.59264,0.674554,0.140432,-0.05375,-3.86664,1.55743,12.3194,-289.916,2
2.79833,-0.04688,-4.92188,2.66797,-5.16797,2.02734,13.0234,0.9375,-3.14062,2.89062,3.66016,3.28906,12.875,6.06E-05,1.24931,-2.0051,-0.14612,0.799569,-1.68529,-0.14624,1.27759,-2.04519,-0.02041,0.722603,-1.58638,-0.25223,-0.10351,-0.16773,-6.32189,-0.15682,14.0456,-291.866,2
2.81205,-0.04688,-4.92188,2.66797,-5.16797,2.02734,13.0234,0.9375,-3.14062,2.89062,3.66016,3.28906,12.875,6.06E-05,1.24931,-2.0051,-0.14612,0.799569,-1.68529,-0.14624,1.27759,-2.04519,-0.02041,0.722603,-1.58638,-0.25223,-0.10351,-0.16773,-6.32189,-0.15682,14.0456,-291.866,2
2.82304,-0.04688,-4.92188,2.66797,-5.16797,2.02734,13.0234,0.9375,-3.14062,2.89062,3.66016,3.28906,12.875,6.06E-05,1.24931,-2.0051,-0.14612,0.799569,-1.68529,-0.14624,1.27759,-2.04519,-0.02041,0.722603,-1.58638,-0.25223,-0.10351,-0.16773,-6.32189,-0.15682,14.0456,-291.866,2
2.83431,0.417969,-4.10547,7.90234,-4.17969,1.45703,10.5352,0.691406,-0.88672,7.19531,3.78125,4.72266,10.1289,0.003936,0.964279,-2.19439,-0.1529,0.94254,-1.68056,-0.12135,0.954832,-2.22935,-0.00787,0.871569,-1.59886,0.410369,0.080778,-0.02499,-0.413,-0.18555,9.72764,-291.651,2
2.84561,0.417969,-4.10547,7.90234,-4.17969,1.45703,10.5352,0.691406,-0.88672,7.19531,3.78125,4.72266,10.1289,0.003936,0.964279,-2.19439,-0.1529,0.94254,-1.68056,-0.12135,0.954832,-2.22935,-0.00787,0.871569,-1.59886,0.410369,0.080778,-0.02499,-0.413,-0.18555,9.72764,-291.651,2
2.85673,0.417969,-4.10547,7.90234,-4.17969,1.45703,10.5352,0.691406,-0.88672,7.19531,3.78125,4.72266,10.1289,0.003936,0.964279,-2.19439,-0.1529,0.94254,-1.68056,-0.12135,0.954832,-2.22935,-0.00787,0.871569,-1.59886,0.410369,0.080778,-0.02499,-0.413,-0.18555,9.72764,-291.651,2
2.87003,0.417969,-4.10547,7.90234,-4.17969,1.45703,10.5352,0.691406,-0.88672,7.19531,3.78125,4.72266,10.1289,0.003936,0.964279,-2.19439,-0.1529,0.94254,-1.68056,-0.12135,0.954832,-2.22935,-0.00787,0.871569,-1.59886,0.410369,0.080778,-0.02499,-0.413,-0.18555,9.72764,-291.651,2
2.88044,-2,6.97266,-6.04688,-2.62109,-3.68359,5.5625,0.839844,5.29297,-6.15625,3.98047,-4.42578,9.27344,0.006419,0.580905,-1.69377,-0.15678,1.04294,-1.62659,-0.09307,0.583085,-1.70131,-0.01811,0.96767,-1.56535,-0.04024,-0.4444,0.187001,1.48081,0.985214,4.90811,-294.019,2
2.89144,-2,6.97266,-6.04688,-2.62109,-3.68359,5.5625,0.839844,5.29297,-6.15625,3.98047,-4.42578,9.27344,0.006419,0.580905,-1.69377,-0.15678,1.04294,-1.62659,-0.09307,0.583085,-1.70131,-0.01811,0.96767,-1.56535,-0.04024,-0.4444,0.187001,1.48081,0.985214,4.90811,-294.019,2
2.9029,-2,6.97266,-6.04688,-2.62109,-3.68359,5.5625,0.839844,5.29297,-6.15625,3.98047,-4.42578,9.27344,0.006419,0.580905,-1.69377,-0.15678,1.04294,-1.62659,-0.09307,0.583085,-1.70131,-0.01811,0.96767,-1.56535,-0.04024,-0.4444,0.187001,1.48081,0.985214,4.90811,-294.019,2
2.91319,-2,6.97266,-6.04688,-2.62109,-3.68359,5.5625,0.839844,5.29297,-6.15625,3.98047,-4.42578,9.27344,0.006419,0.580905,-1.69377,-0.15678,1.04294,-1.62659,-0.09307,0.583085,-1.70131,-0.01811,0.96767,-1.56535,-0.04024,-0.4444,0.187001,1.48081,0.985214,4.90811,-294.019,2
2.93368,4.67188,2.62109,8.57031,2.17578,-1.50781,-9.49609,-4.25391,4.5,11.6133,-1.95312,-0.96094,-9.98047,0.011384,0.665742,-1.59268,-0.15109,1.19499,-1.73967,-0.10603,0.701349,-1.63543,-0.01641,1.12402,-1.68351,0.188794,0.101018,0.277549,0.241814,-3.22619,2.0638,-269.428,2
2.95053,4.67188,2.62109,8.57031,2.17578,-1.50781,-9.49609,-4.25391,4.5,11.6133,-1.95312,-0.96094,-9.98047,0.011384,0.665742,-1.59268,-0.15109,1.19499,-1.73967,-0.10603,0.701349,-1.63543,-0.01641,1.12402,-1.68351,0.188794,0.101018,0.277549,0.241814,-3.22619,2.0638,-269.428,2
2.97056,4.03125,5.63672,13.0586,-1.65625,-7.41797,10.6484,-4.47656,5.19141,9.49609,2.32422,-7.14844,11.3906,0.010597,0.823973,-1.62497,-0.16156,1.25906,-2.26068,-0.10954,0.845651,-1.65061,-0.00279,1.18421,-2.20994,-0.13931,0.157477,-0.08464,0.427365,2.23618,16.9785,-190.647,2
2.98217,4.03125,5.63672,13.0586,-1.65625,-7.41797,10.6484,-4.47656,5.19141,9.49609,2.32422,-7.14844,11.3906,0.010597,0.823973,-1.62497,-0.16156,1.25906,-2.26068,-0.10954,0.845651,-1.65061,-0.00279,1.18421,-2.20994,-0.13931,0.157477,-0.08464,0.427365,2.23618,16.9785,-190.647,2
3.00502,1.48047,0.023438,7.90234,3.3125,8.33594,2,-3.33594,-1.10938,7.01172,-1.55469,7.26953,1.62891,0.011445,0.936302,-1.61884,-0.14303,0.725692,-2.0049,-0.10125,0.947868,-1.63224,-0.01956,0.713884,-1.94035,-0.02,-0.37516,-0.03031,2.62644,0.830788,3.86664,-229.716,2
3.01686,1.48047,0.023438,7.90234,3.3125,8.33594,2,-3.33594,-1.10938,7.01172,-1.55469,7.26953,1.62891,0.011445,0.936302,-1.61884,-0.14303,0.725692,-2.0049,-0.10125,0.947868,-1.63224,-0.01956,0.713884,-1.94035,-0.02,-0.37516,-0.03031,2.62644,0.830788,3.86664,-229.716,2
3.04432,1.48047,0.023438,7.90234,3.3125,8.33594,2,-3.33594,-1.10938,7.01172,-1.55469,7.26953,1.62891,0.011445,0.936302,-1.61884,-0.14303,0.725692,-2.0049,-0.10125,0.947868,-1.63224,-0.01956,0.713884,-1.94035,-0.02,-0.37516,-0.03031,2.62644,0.830788,3.86664,-229.716,2
3.05494,3.14062,-1.97656,8.49609,1.08594,2.125,2.14844,-1.92578,-3.16406,8.86719,0,1.08594,2.81641,0.011384,1.06341,-1.58412,-0.13528,0.617662,-1.65521,-0.105,1.08079,-1.59478,-0.02307,0.613604,-1.61125,0.042852,0.17026,-0.06334,-2.45047,-1.403,15.372,-290.134,2
3.06611,3.14062,-1.97656,8.49609,1.08594,2.125,2.14844,-1.92578,-3.16406,8.86719,0,1.08594,2.81641,0.011384,1.06341,-1.58412,-0.13528,0.617662,-1.65521,-0.105,1.08079,-1.59478,-0.02307,0.613604,-1.61125,0.042852,0.17026,-0.06334,-2.45047,-1.403,15.372,-290.134,2
3.08587,-0.39453,-4.20312,2.70703,-5.16797,2.47266,11.8359,0.441406,-2.74219,2.55859,4.05469,3.90625,13.2461,0.014775,1.25591,-2.04987,-0.14237,0.799024,-1.67104,-0.12202,1.27711,-2.05948,-0.01284,0.784188,-1.61791,-0.07752,0.186239,-0.15282,-6.86777,-0.13408,14.8369,-294.029,2
3.09682,-0.39453,-4.20312,2.70703,-5.16797,2.47266,11.8359,0.441406,-2.74219,2.55859,4.05469,3.90625,13.2461,0.014775,1.25591,-2.04987,-0.14237,0.799024,-1.67104,-0.12202,1.27711,-2.05948,-0.01284,0.784188,-1.61791,-0.07752,0.186239,-0.15282,-6.86777,-0.13408,14.8369,-294.029,2
3.10773,-0.39453,-4.20312,2.70703,-5.16797,2.47266,11.8359,0.441406,-2.74219,2.55859,4.05469,3.90625,13.2461,0.014775,1.25591,-2.04987,-0.14237,0.799024,-1.67104,-0.12202,1.27711,-2.05948,-0.01284,0.784188,-1.61791,-0.07752,0.186239,-0.15282,-6.86777,-0.13408,14.8369,-294.029,2
3.12122,-0.19531,-2.81641,7.78906,-3.88281,3.3125,11.168,0.023438,-2.71875,6.97266,3.92969,4.67188,10.0898,-0.00842,0.965308,-2.20364,-0.1443,0.93497,-1.66183,-0.13383,0.96773,-2.23436,-0.00157,0.913473,-1.61601,0.524352,0.342833,-0.03457,-0.44652,-0.15443,8.91601,-294.191,2
3.13182,-0.19531,-2.81641,7.78906,-3.88281,3.3125,11.168,0.023438,-2.71875,6.97266,3.92969,4.67188,10.0898,-0.00842,0.965308,-2.20364,-0.1443,0.93497,-1.66183,-0.13383,0.96773,-2.23436,-0.00157,0.913473,-1.61601,0.524352,0.342833,-0.03457,-0.44652,-0.15443,8.91601,-294.191,2
3.14212,-0.19531,-2.81641,7.78906,-3.88281,3.3125,11.168,0.023438,-2.71875,6.97266,3.92969,4.67188,10.0898,-0.00842,0.965308,-2.20364,-0.1443,0.93497,-1.66183,-0.13383,0.96773,-2.23436,-0.00157,0.913473,-1.61601,0.524352,0.342833,-0.03457,-0.44652,-0.15443,8.91601,-294.191,2
3.15391,-1.97656,7.26953,-6.64062,-3.36328,-3.36328,7.12109,1.0625,6.33203,-6.34375,3.68359,-5.01953,9.71875,-0.02931,0.57606,-1.6888,-0.14509,1.03549,-1.60959,-0.13516,0.589685,-1.73147,-0.0092,1.00406,-1.55945,-0.17659,-0.34426,0.177414,2.62524,1.76453,6.31112,-296.05,2
3.16788,-1.97656,7.26953,-6.64062,-3.36328,-3.36328,7.12109,1.0625,6.33203,-6.34375,3.68359,-5.01953,9.71875,-0.02931,0.57606,-1.6888,-0.14509,1.03549,-1.60959,-0.13516,0.589685,-1.73147,-0.0092,1.00406,-1.55945,-0.17659,-0.34426,0.177414,2.62524,1.76453,6.31112,-296.05,2
3.17806,-1.97656,7.26953,-6.64062,-3.36328,-3.36328,7.12109,1.0625,6.33203,-6.34375,3.68359,-5.01953,9.71875,-0.02931,0.57606,-1.6888,-0.14509,1.03549,-1.60959,-0.13516,0.589685,-1.73147,-0.0092,1.00406,-1.55945,-0.17659,-0.34426,0.177414,2.62524,1.76453,6.31112,-296.05,2
3.18967,-1.97656,7.26953,-6.64062,-3.36328,-3.36328,7.12109,1.0625,6.33203,-6.34375,3.68359,-5.01953,9.71875,-0.02931,0.57606,-1.6888,-0.14509,1.03549,-1.60959,-0.13516,0.589685,-1.73147,-0.0092,1.00406,-1.55945,-0.17659,-0.34426,0.177414,2.62524,1.76453,6.31112,-296.05,2
3.20059,2.66797,2.27344,9.98047,1.85156,-2.125,-9.90625,-3.53516,3.68359,11.168,-2,-1.40625,-9.98047,-0.01478,0.693658,-1.60794,-0.13074,1.19063,-1.71508,-0.14055,0.707586,-1.64124,0.001211,1.16435,-1.66438,0.570158,-0.18873,0.146521,-0.82121,1.67474,-0.77452,-271.593,2
3.21165,2.66797,2.27344,9.98047,1.85156,-2.125,-9.90625,-3.53516,3.68359,11.168,-2,-1.40625,-9.98047,-0.01478,0.693658,-1.60794,-0.13074,1.19063,-1.71508,-0.14055,0.707586,-1.64124,0.001211,1.16435,-1.66438,0.570158,-0.18873,0.146521,-0.82121,1.67474,-0.77452,-271.593,2
3.22458,2.66797,2.27344,9.98047,1.85156,-2.125,-9.90625,-3.53516,3.68359,11.168,-2,-1.40625,-9.98047,-0.01478,0.693658,-1.60794,-0.13074,1.19063,-1.71508,-0.14055,0.707586,-1.64124,0.001211,1.16435,-1.66438,0.570158,-0.18873,0.146521,-0.82121,1.67474,-0.77452,-271.593,2
3.23536,2.66797,2.27344,9.98047,1.85156,-2.125,-9.90625,-3.53516,3.68359,11.168,-2,-1.40625,-9.98047,-0.01478,0.693658,-1.60794,-0.13074,1.19063,-1.71508,-0.14055,0.707586,-1.64124,0.001211,1.16435,-1.66438,0.570158,-0.18873,0.146521,-0.82121,1.67474,-0.77452,-271.593,2
3.25688,4.15234,5.01953,13.3203,-2.19922,-8.21094,10.6836,-4.625,4.84766,10.2031,1.65625,-8.45703,11.4648,-0.01411,0.856491,-1.61569,-0.15551,1.25294,-2.25204,-0.14654,0.87163,-1.65291,0.001696,1.21613,-2.22047,-0.09776,0.003013,0.167827,1.55982,2.10809,18.2271,-192.011,2
3.26748,4.15234,5.01953,13.3203,-2.19922,-8.21094,10.6836,-4.625,4.84766,10.2031,1.65625,-8.45703,11.4648,-0.01411,0.856491,-1.61569,-0.15551,1.25294,-2.25204,-0.14654,0.87163,-1.65291,0.001696,1.21613,-2.22047,-0.09776,0.003013,0.167827,1.55982,2.10809,18.2271,-192.011,2
3.2787,2.54688,-1.58203,7.75391,2.76953,7.22266,2.41016,-4.44922,-1.67969,7.23438,-1.58203,8.78125,1.44531,-0.00824,0.956225,-1.58658,-0.15702,0.697776,-2.01338,-0.14812,0.984262,-1.60628,-0.04414,0.677248,-1.94668,-0.02746,-0.38794,0.009102,2.0243,1.30245,6.00705,-226.825,2
3.29178,2.54688,-1.58203,7.75391,2.76953,7.22266,2.41016,-4.44922,-1.67969,7.23438,-1.58203,8.78125,1.44531,-0.00824,0.956225,-1.58658,-0.15702,0.697776,-2.01338,-0.14812,0.984262,-1.60628,-0.04414,0.677248,-1.94668,-0.02746,-0.38794,0.009102,2.0243,1.30245,6.00705,-226.825,2
3.30212,2.54688,-1.58203,7.75391,2.76953,7.22266,2.41016,-4.44922,-1.67969,7.23438,-1.58203,8.78125,1.44531,-0.00824,0.956225,-1.58658,-0.15702,0.697776,-2.01338,-0.14812,0.984262,-1.60628,-0.04414,0.677248,-1.94668,-0.02746,-0.38794,0.009102,2.0243,1.30245,6.00705,-226.825,2
3.31424,3.36328,-2.84375,8.45703,2.02734,2.62109,0.40625,-3.51172,-3.85547,8.71875,-0.41797,1.80469,2.1875,-0.01138,1.0731,-1.52655,-0.15654,0.592895,-1.64383,-0.1457,1.09708,-1.54456,-0.05184,0.548871,-1.58666,0.167488,0.401422,0.030408,-0.23703,-1.55503,9.96227,-291.475,2
3.32532,3.36328,-2.84375,8.45703,2.02734,2.62109,0.40625,-3.51172,-3.85547,8.71875,-0.41797,1.80469,2.1875,-0.01138,1.0731,-1.52655,-0.15654,0.592895,-1.64383,-0.1457,1.09708,-1.54456,-0.05184,0.548871,-1.58666,0.167488,0.401422,0.030408,-0.23703,-1.55503,9.96227,-291.475,2
3.33659,3.36328,-2.84375,8.45703,2.02734,2.62109,0.40625,-3.51172,-3.85547,8.71875,-0.41797,1.80469,2.1875,-0.01138,1.0731,-1.52655,-0.15654,0.592895,-1.64383,-0.1457,1.09708,-1.54456,-0.05184,0.548871,-1.58666,0.167488,0.401422,0.030408,-0.23703,-1.55503,9.96227,-291.475,2
3.35926,-0.24609,-4.30078,2.78125,-4.59766,2.62109,12.0586,0.566406,-2.91797,3.00391,3.06641,4.12891,13.0586,-0.01138,1.27499,-2.01091,-0.16289,0.764387,-1.63995,-0.15769,1.30169,-2.02323,-0.04632,0.722725,-1.58412,-0.15848,0.155346,-0.11234,-6.79594,1.37427,12.1386,-299.318,2
